fecha,real,prediccion,naive,error_modelo,error_naive
2022-07-31,1040.4738095238097,1039.9415058909192,1135.7927272727268,0.051159733961403386,9.1611068800032
2022-08-31,1040.2595652173911,1041.91744584558,1040.4738095238097,0.15937182253569215,0.020595273870305242
2022-09-30,962.788181818182,962.5649432617181,1040.2595652173911,0.023186673941333336,8.04656567895421
2022-10-31,961.8004761904764,963.2797630518917,962.788181818182,0.15380392275063937,0.10269340181841002
2022-11-30,985.7218181818178,986.4143920340252,961.8004761904764,0.0702605785357413,2.426784266119286
2022-12-31,1017.7477272727272,1019.5433471536164,985.7218181818178,0.1764307433730128,3.146743366033322
2023-01-31,1062.5263636363636,1066.4618328962606,1017.7477272727272,0.3703879164398627,4.214355322948149
2023-02-28,1040.9119999999996,1044.44678885092,1062.5263636363636,0.3395857527745294,2.0764832796974275
2023-03-31,1002.4273913043482,1004.6318397737624,1040.9119999999996,0.21991103680294444,3.839141770215959
2023-04-30,1008.6135000000003,1008.3886584134066,1002.4273913043482,0.022292145266122887,0.6133279691033278
2023-05-31,964.0182608695648,966.6334034068109,1008.6135000000003,0.2712752074724323,4.62597452150022
2023-06-30,931.1854545454544,933.7103738103729,964.0182608695648,0.27115106368913455,3.5259148608734803
2023-07-31,929.8104761904763,930.439609683423,931.1854545454544,0.06766255156904766,0.14787727071128298
2023-08-31,927.6608695652178,926.4264234649561,929.8104761904763,0.13307083879050552,0.2317233264636842
